	environment	phylum	abundance
3799	control	Actinobacteria	13.342546148345512
3800	cancer	Proteobacteria	1.867230860816212
3801	cancer	Firmicutes	80.91607735546924
3802	cancer	Actinobacteria	6.00712568791618
3803	cancer	Bacteroidetes	7.414022180929737
3804	control	Proteobacteria	1.595756726541718
3805	control	Firmicutes	85.04348501046898
3806	control	Actinobacteria	3.9131800046166334
3807	control	Bacteroidetes	8.418314572730274
3808	cancer	Proteobacteria	0.35160265764085075
3809	cancer	Firmicutes	49.331048634179105
3810	cancer	Bacteroidetes	24.777502667593147
3811	cancer	Actinobacteria	9.32670961775989
3812	control	Proteobacteria	2.648615206460206
3813	control	Firmicutes	75.82294301040994
3814	control	Actinobacteria	9.228597576586889
3815	control	Bacteroidetes	11.632396213449542
3816	cancer	Proteobacteria	2.0200194526141817
3817	cancer	Firmicutes	79.40929728201253
3818	cancer	Actinobacteria	4.4680090692199315
3819	cancer	Bacteroidetes	10.0579953508905
3820	cancer	Proteobacteria	2.6970848383274766
3821	cancer	Firmicutes	78.86421471454629
3822	cancer	Actinobacteria	1.9189072626367518
3823	cancer	Bacteroidetes	15.59676536402725
3824	adenoma	Proteobacteria	1.8378345442883508
3825	adenoma	Firmicutes	62.23095450270634
3826	adenoma	Bacteroidetes	33.86676374710246
3827	adenoma	Actinobacteria	0.7979326871822431
3828	control	Proteobacteria	1.8701743396853814
3829	control	Firmicutes	74.72543772934159
3830	control	Actinobacteria	2.0013969756222445
3831	control	Bacteroidetes	19.42016659344109
3832	control	Proteobacteria	4.619945996637614
3833	control	Firmicutes	71.66833243959569
3834	control	Actinobacteria	17.539153551919508
3835	control	Bacteroidetes	4.643806402220347
3836	cancer	Proteobacteria	0.9039137968050396
3837	cancer	Firmicutes	55.71616691566802
3838	cancer	Actinobacteria	4.034615821799721
3839	cancer	Bacteroidetes	37.85238773826883
3840	control	Proteobacteria	1.4148279028456259
3841	control	Firmicutes	81.10241547241378
3842	control	Bacteroidetes	12.431214072641678
3843	control	Actinobacteria	0.4669631162960558
3844	cancer	Proteobacteria	2.0699095430500214
3845	cancer	Firmicutes	66.14142040699257
3846	cancer	Bacteroidetes	27.707150964600054
3847	cancer	Actinobacteria	0.607212580061862
3848	cancer	Proteobacteria	28.262681592823284
3849	cancer	Firmicutes	61.6267073898772
3850	cancer	Actinobacteria	2.6631119950211755
3851	cancer	Bacteroidetes	6.670936969639313
3852	control	Proteobacteria	12.802544003780591
3853	control	Firmicutes	59.66396525391637
3854	control	Bacteroidetes	19.47577462707933
3855	control	Actinobacteria	7.136111474937603
3856	control	Proteobacteria	2.4802327017906456
3857	control	Firmicutes	82.86401549538726
3858	control	Actinobacteria	2.2184204670712475
3859	control	Bacteroidetes	11.372001643747849
3860	cancer	Proteobacteria	0.47432210143033543
3861	cancer	Firmicutes	73.55217210318862
3862	cancer	Bacteroidetes	11.199153545792633
3863	cancer	Actinobacteria	13.886099447467076
3864	cancer	Firmicutes	55.72631510169467
3865	cancer	Bacteroidetes	33.94434861920272
3866	cancer	Proteobacteria	0.7699668505082312
3867	cancer	Actinobacteria	1.3828604635127832
3868	cancer	Firmicutes	49.40120879231482
3869	cancer	Bacteroidetes	28.74591649617208
3870	cancer	Actinobacteria	1.3106490249271852
3871	cancer	Proteobacteria	0.7274747873638048
3872	cancer	Proteobacteria	13.43043317789388
3873	cancer	Firmicutes	56.83355689472862
3874	cancer	Bacteroidetes	12.590465362456879
3875	cancer	Actinobacteria	5.001677424640897
3876	cancer	Proteobacteria	5.581482839681101
3877	cancer	Firmicutes	65.3423122160338
3878	cancer	Actinobacteria	2.7280429603664706
3879	cancer	Bacteroidetes	23.297360305793912
3880	cancer	Proteobacteria	4.503811963373329
3881	cancer	Firmicutes	70.14828555450512
3882	cancer	Bacteroidetes	17.44093734959876
3883	cancer	Actinobacteria	6.546985146866555
3884	adenoma	Proteobacteria	0.29920621217362176
3885	adenoma	Firmicutes	81.44990542861612
3886	adenoma	Bacteroidetes	11.36775330244121
3887	adenoma	Actinobacteria	5.983408010431447
3888	cancer	Proteobacteria	1.783910551952716
3889	cancer	Firmicutes	77.70683903972228
3890	cancer	Bacteroidetes	16.466025644629674
3891	cancer	Actinobacteria	2.7976007875354454
3892	control	Proteobacteria	3.074754185662567
3893	control	Firmicutes	78.02912733655552
3894	control	Actinobacteria	3.2375506345548866
3895	control	Bacteroidetes	13.90239897757016
3896	control	Proteobacteria	1.368303302223777
3897	control	Firmicutes	56.59206236087425
3898	control	Actinobacteria	6.266279891840246
3899	control	Bacteroidetes	35.77335444506174
3900	cancer	Proteobacteria	0.30508951497097686
3901	cancer	Firmicutes	44.0162176361976
3902	cancer	Bacteroidetes	31.04426244932659
3903	cancer	Actinobacteria	5.100016761726774
3904	cancer	Firmicutes	83.02781721473345
3905	cancer	Bacteroidetes	6.90220587266768
3906	cancer	Actinobacteria	8.638122252244925
3907	cancer	Proteobacteria	1.0632633936369473
3908	cancer	Firmicutes	81.59852829011875
3909	cancer	Actinobacteria	2.6691097591503894
3910	cancer	Bacteroidetes	8.834896222157322
3911	cancer	Proteobacteria	1.440680462778307
3912	cancer	Proteobacteria	2.3183312749828855
3913	cancer	Firmicutes	68.66140236130056
3914	cancer	Bacteroidetes	22.106637013313183
3915	cancer	Actinobacteria	5.782795624434358
3916	control	Proteobacteria	2.2692555095034486
3917	control	Firmicutes	76.95640957058274
3918	control	Bacteroidetes	12.563793354736722
3919	control	Actinobacteria	5.3012155870925906
3920	adenoma	Proteobacteria	3.039638371494306
3921	adenoma	Firmicutes	59.203240435890656
3922	adenoma	Bacteroidetes	32.6745011270296
3923	adenoma	Actinobacteria	2.5395909047383842
3924	cancer	Proteobacteria	1.1560883212147721
3925	cancer	Firmicutes	57.26764229981285
3926	cancer	Bacteroidetes	33.94095822068498
3927	cancer	Actinobacteria	5.466430700748004
3928	control	Proteobacteria	0.16933042427457373
3929	control	Firmicutes	72.98162451298167
3930	control	Actinobacteria	6.148278645022508
3931	control	Bacteroidetes	18.702094700597424
3932	cancer	Proteobacteria	2.388924303075844
3933	cancer	Firmicutes	83.40179705174857
3934	cancer	Bacteroidetes	11.250876729181005
3935	cancer	Actinobacteria	2.665161081272298
3936	adenoma	Firmicutes	70.13800079845703
3937	adenoma	Proteobacteria	4.577576984415153
3938	adenoma	Bacteroidetes	19.38203173587606
3939	adenoma	Actinobacteria	5.133116433589829
3940	cancer	Proteobacteria	1.5881301417095557
3941	cancer	Firmicutes	83.50806517961679
3942	cancer	Bacteroidetes	10.176557776981076
3943	cancer	Actinobacteria	3.5956429151188614
3944	control	Proteobacteria	1.3729715725706997
3945	control	Firmicutes	58.94410849674385
3946	control	Actinobacteria	1.0635027395646628
3947	control	Bacteroidetes	38.07156930965511
3948	control	Proteobacteria	2.311449121985941
3949	control	Firmicutes	65.99207470154441
3950	control	Actinobacteria	21.60270770578573
3951	control	Bacteroidetes	9.89773928548536
3952	control	Proteobacteria	0.717265352999759
3953	control	Firmicutes	71.61641995803843
3954	control	Bacteroidetes	19.42119991956282
3955	control	Actinobacteria	7.880251892087807
3956	control	Proteobacteria	3.997579336523902
3957	control	Firmicutes	79.55739063390438
3958	control	Actinobacteria	10.66116932072172
3959	control	Bacteroidetes	3.449507515656805
3960	control	Firmicutes	67.0120999170747
3961	control	Proteobacteria	3.3556059281260855
3962	control	Actinobacteria	2.830226080902121
3963	control	Bacteroidetes	24.123050323795088
3964	control	Firmicutes	71.69855141741445
3965	control	Bacteroidetes	14.315577975616991
3966	control	Actinobacteria	8.480580116568214
3967	control	Proteobacteria	3.7397404755055064
3968	cancer	Proteobacteria	1.2285141318899346
3969	cancer	Firmicutes	63.109372110691154
3970	cancer	Bacteroidetes	28.573559220254662
3971	cancer	Actinobacteria	2.2637979071504413
3972	cancer	Proteobacteria	1.2050687985904074
3973	cancer	Firmicutes	62.91202325703157
3974	cancer	Actinobacteria	3.0309990269038405
3975	cancer	Bacteroidetes	32.77757041208563
3976	cancer	Proteobacteria	5.923542822601739
3977	cancer	Firmicutes	93.2050020205358
3978	cancer	Actinobacteria	0.3611420163925134
3979	cancer	Bacteroidetes	0.35565819861255643
3980	cancer	Proteobacteria	5.759944564657025
3981	cancer	Firmicutes	69.01684063095743
3982	cancer	Actinobacteria	2.1508552410542134
3983	cancer	Bacteroidetes	14.359563708548635
3984	control	Proteobacteria	5.824461056183438
3985	control	Firmicutes	67.19508724137523
3986	control	Bacteroidetes	19.614778951592665
3987	control	Actinobacteria	5.971957804482502
3988	adenoma	Firmicutes	82.1932664122695
3989	adenoma	Bacteroidetes	9.512064359527944
3990	adenoma	Proteobacteria	0.9064171152191363
3991	adenoma	Actinobacteria	6.3175513667935945
3992	cancer	Proteobacteria	0.29187573135677025
3993	cancer	Firmicutes	91.26519143855639
3994	cancer	Actinobacteria	4.287709706135527
3995	cancer	Bacteroidetes	3.5777160930561207
3996	control	Firmicutes	76.44936992035582
3997	control	Bacteroidetes	8.206192362082447
3998	control	Actinobacteria	12.072594188687056
3999	control	Proteobacteria	1.0634389087792766
4000	control	Proteobacteria	1.4460479444093375
4001	control	Firmicutes	81.53047793789733
4002	control	Actinobacteria	3.1734279467150435
4003	control	Bacteroidetes	11.386325900938681
4004	cancer	Proteobacteria	2.792590457656946
4005	cancer	Firmicutes	70.7357360479625
4006	cancer	Bacteroidetes	14.030118050781141
4007	cancer	Actinobacteria	5.410063884364289
4008	control	Proteobacteria	2.844841919586934
4009	control	Firmicutes	74.6501776601712
4010	control	Bacteroidetes	18.003283268753485
4011	control	Actinobacteria	0.6266223650595868
4012	cancer	Proteobacteria	1.7273671507199662
4013	cancer	Firmicutes	63.37218518153021
4014	cancer	Bacteroidetes	25.013034659274375
4015	cancer	Actinobacteria	8.989668679428327
4016	control	Proteobacteria	2.6047733466011396
4017	control	Firmicutes	84.04300499370808
4018	control	Actinobacteria	6.1073572363692845
4019	control	Bacteroidetes	6.064175159942063
4020	adenoma	Bacteroidetes	23.375642173529283
4021	adenoma	Firmicutes	70.026584231297
4022	adenoma	Actinobacteria	1.7418178591021323
4023	adenoma	Proteobacteria	1.1760970328307365
4024	adenoma	Proteobacteria	3.4423424993679195
4025	adenoma	Firmicutes	67.3324210539118
4026	adenoma	Bacteroidetes	27.2898161918741
4027	adenoma	Actinobacteria	0.6133659497157706
4028	control	Proteobacteria	0.8710421569840383
4029	control	Firmicutes	83.09513412975411
4030	control	Actinobacteria	2.8442578777160743
4031	control	Bacteroidetes	11.827938087268668
4032	cancer	Firmicutes	48.76089372002631
4033	cancer	Actinobacteria	0.4410672809004255
4034	cancer	Bacteroidetes	44.67865573395159
4035	cancer	Proteobacteria	1.118754632533506
4036	control	Proteobacteria	1.218088772425958
4037	control	Firmicutes	77.35770938942235
4038	control	Bacteroidetes	14.287104638412574
4039	control	Actinobacteria	5.69694082588126
4040	control	Proteobacteria	4.600596120230311
4041	control	Firmicutes	55.764714898147915
4042	control	Actinobacteria	20.416245609890098
4043	control	Bacteroidetes	15.176672561253381
4044	control	Proteobacteria	3.1617341180927285
4045	control	Firmicutes	74.09464906588816
4046	control	Actinobacteria	6.216362051125675
4047	control	Bacteroidetes	15.491652524078836
4048	cancer	Proteobacteria	2.6469886779494507
4049	cancer	Firmicutes	37.75660346415437
4050	cancer	Actinobacteria	0.06830866689124593
4051	cancer	Bacteroidetes	59.42982442321886
4052	adenoma	Proteobacteria	0.33268305626562367
4053	adenoma	Firmicutes	78.37600368951841
4054	adenoma	Bacteroidetes	9.875769023303246
4055	adenoma	Actinobacteria	10.952431726589545
4056	adenoma	Proteobacteria	2.786830813070276
4057	adenoma	Firmicutes	82.70185067118348
4058	adenoma	Bacteroidetes	10.82562538382644
4059	adenoma	Actinobacteria	1.7952101871142652
4060	cancer	Proteobacteria	0.36553341046811844
4061	cancer	Firmicutes	43.76618335961562
4062	cancer	Actinobacteria	0.5370775142852814
4063	cancer	Bacteroidetes	54.265294430932855
4064	cancer	Proteobacteria	2.7027841622915822
4065	cancer	Firmicutes	61.3724060272482
4066	cancer	Bacteroidetes	31.311577841382494
4067	cancer	Actinobacteria	3.718815724943981
4068	control	Proteobacteria	2.5421798518604706
4069	control	Firmicutes	78.00468077109687
4070	control	Actinobacteria	3.1599699720809125
4071	control	Bacteroidetes	12.718728496913084
4072	cancer	Proteobacteria	1.1112067370802239
4073	cancer	Firmicutes	61.1598807990854
4074	cancer	Actinobacteria	1.6041333663788504
4075	cancer	Bacteroidetes	36.07982381308927
4076	control	Proteobacteria	3.5491406421952982
4077	control	Firmicutes	69.71912835749684
4078	control	Actinobacteria	6.837604948145517
4079	control	Bacteroidetes	18.33460908706143
4080	cancer	Proteobacteria	6.269516320279266
4081	cancer	Firmicutes	57.05558994058714
4082	cancer	Bacteroidetes	34.26509595672662
4083	cancer	Actinobacteria	1.451597670181018
4084	cancer	Proteobacteria	4.985217614319593
4085	cancer	Bacteroidetes	27.79928793700126
4086	cancer	Firmicutes	62.33701513905521
4087	cancer	Actinobacteria	1.9801440411922469
4088	cancer	Proteobacteria	2.2572689424480097
4089	cancer	Actinobacteria	3.897971715077195
4090	cancer	Firmicutes	74.0713517499166
4091	cancer	Bacteroidetes	14.684262128678633
4092	cancer	Proteobacteria	0.8538160392387611
4093	cancer	Firmicutes	63.443872209970074
4094	cancer	Actinobacteria	4.6140337226584025
4095	cancer	Bacteroidetes	13.101761431982947
4096	control	Proteobacteria	1.2757367034799503
4097	control	Firmicutes	66.9967083495523
4098	control	Bacteroidetes	23.7642538470666
4099	control	Actinobacteria	4.910752782196784
4100	control	Firmicutes	31.341581092789582
4101	control	Proteobacteria	2.729886965428744
4102	control	Bacteroidetes	60.091666690723486
4103	control	Actinobacteria	0.6770185188195997
4104	cancer	Proteobacteria	5.600445110616438
4105	cancer	Firmicutes	63.713735900888025
4106	cancer	Bacteroidetes	28.02650043885176
4107	cancer	Actinobacteria	2.3208446933060745
4108	control	Proteobacteria	1.0006330441457074
4109	control	Firmicutes	72.68128362314752
4110	control	Actinobacteria	5.359581568256328
4111	control	Bacteroidetes	18.253689082436516
4112	cancer	Proteobacteria	4.520850741520654
4113	cancer	Firmicutes	77.28772240298245
4114	cancer	Bacteroidetes	10.89847278517785
4115	cancer	Actinobacteria	3.7037448039724996
4116	cancer	Firmicutes	77.78572897007851
4117	cancer	Bacteroidetes	17.64634614614723
4118	cancer	Actinobacteria	1.4283676806317191
4119	cancer	Proteobacteria	1.1183347926043818
4120	control	Firmicutes	73.78214875218048
4121	control	Bacteroidetes	22.424894451519474
4122	control	Proteobacteria	0.911850574069014
4123	control	Actinobacteria	0.34325823227372076
4124	adenoma	Proteobacteria	1.7548729679761474
4125	adenoma	Actinobacteria	18.907969795915132
4126	adenoma	Firmicutes	68.03830965005464
4127	adenoma	Bacteroidetes	10.728354907694142
4128	control	Proteobacteria	4.356007715898909
4129	control	Firmicutes	53.78584048031746
4130	control	Actinobacteria	12.825181971488567
4131	control	Bacteroidetes	25.878287592821682
4132	adenoma	Firmicutes	74.6902544153117
4133	adenoma	Proteobacteria	1.7066112627756564
4134	adenoma	Bacteroidetes	19.49098471386497
4135	adenoma	Actinobacteria	2.958967471746964
4136	adenoma	Proteobacteria	3.737422209964531
4137	adenoma	Firmicutes	66.9891129931924
4138	adenoma	Actinobacteria	1.6471640818424516
4139	adenoma	Bacteroidetes	27.256081538647937
4140	cancer	Proteobacteria	1.1191847652793219
4141	cancer	Firmicutes	82.84147770952345
4142	cancer	Actinobacteria	7.678926542996403
4143	cancer	Bacteroidetes	7.6167260592012935
4144	cancer	Proteobacteria	0.717733557160539
4145	cancer	Firmicutes	78.14827353649491
4146	cancer	Actinobacteria	0.8826569174506347
4147	cancer	Bacteroidetes	17.5837317795917
4148	cancer	Proteobacteria	5.9219879348424245
4149	cancer	Firmicutes	77.96240228944905
4150	cancer	Bacteroidetes	9.422795602754611
4151	cancer	Actinobacteria	2.8697967124066306
4152	cancer	Proteobacteria	2.2544762594412857
4153	cancer	Actinobacteria	7.82867228157801
4154	cancer	Firmicutes	75.8489651396936
4155	cancer	Bacteroidetes	13.049284999124982
4156	cancer	Proteobacteria	4.097832569558562
4157	cancer	Firmicutes	71.04657056005372
4158	cancer	Bacteroidetes	16.023751243978896
4159	cancer	Actinobacteria	3.2554613230980816
4160	cancer	Proteobacteria	3.0908621383958828
4161	cancer	Firmicutes	81.57628650304426
4162	cancer	Bacteroidetes	12.017993053726439
4163	cancer	Actinobacteria	2.5040315238469115
4164	adenoma	Proteobacteria	3.796813273948716
4165	adenoma	Firmicutes	79.13297360438092
4166	adenoma	Bacteroidetes	11.64918901235241
4167	adenoma	Actinobacteria	4.530049744011977
4168	cancer	Proteobacteria	3.153409090444363
4169	cancer	Firmicutes	74.65396934533636
4170	cancer	Bacteroidetes	16.497839930611498
4171	cancer	Actinobacteria	3.892292150478983
4172	control	Actinobacteria	15.170484223337692
4173	control	Bacteroidetes	11.646796580922748
4174	control	Firmicutes	69.83383229087752
4175	control	Proteobacteria	3.0714961341850433
4176	adenoma	Proteobacteria	1.5622171023321754
4177	adenoma	Firmicutes	86.33446108379128
4178	adenoma	Bacteroidetes	9.125549637076704
4179	adenoma	Actinobacteria	2.0904149030088655
4180	control	Proteobacteria	4.683614675968825
4181	control	Firmicutes	74.80701242875483
4182	control	Actinobacteria	8.064796594311536
4183	control	Bacteroidetes	10.59327142945331
4184	control	Firmicutes	78.95247207204815
4185	control	Actinobacteria	5.8313527389901925
4186	control	Bacteroidetes	9.153999330820128
4187	control	Proteobacteria	3.5944304189787597
4188	cancer	Proteobacteria	0.5667656019070433
4189	cancer	Firmicutes	75.81548863199222
4190	cancer	Actinobacteria	4.510105843568704
4191	cancer	Bacteroidetes	16.739350634390142
4192	cancer	Proteobacteria	1.077363492967992
4193	cancer	Firmicutes	79.01807210188883
4194	cancer	Actinobacteria	15.070316812140765
4195	cancer	Bacteroidetes	4.21565582076529
4196	adenoma	Proteobacteria	3.241935507430728
4197	adenoma	Firmicutes	27.69719864188689
4198	adenoma	Actinobacteria	60.27031336804084
4199	adenoma	Bacteroidetes	6.151198594446331
4200	cancer	Proteobacteria	0.6318419780387575
4201	cancer	Firmicutes	87.44416546133588
4202	cancer	Bacteroidetes	9.171890290987063
4203	cancer	Actinobacteria	2.468288072691891
4204	adenoma	Proteobacteria	0.830170795944557
4205	adenoma	Firmicutes	63.84456938091708
4206	adenoma	Bacteroidetes	28.2134202431171
4207	adenoma	Actinobacteria	1.4305618883579614
4208	adenoma	Proteobacteria	0.7550380924650556
4209	adenoma	Firmicutes	43.18430097330328
4210	adenoma	Actinobacteria	54.33752867230104
4211	adenoma	Bacteroidetes	1.4335519315759386
4212	cancer	Proteobacteria	5.00510142385413
4213	cancer	Firmicutes	65.3231349676463
4214	cancer	Actinobacteria	3.0532577466480153
4215	cancer	Bacteroidetes	24.31803317924477
4216	cancer	Firmicutes	60.25321381912313
4217	cancer	Actinobacteria	4.3126010240800055
4218	cancer	Bacteroidetes	28.095143090248133
4219	cancer	Proteobacteria	5.2577413465084115
4220	control	Firmicutes	83.76074368513362
4221	control	Bacteroidetes	7.774423781484802
4222	control	Actinobacteria	5.801215652220116
4223	control	Proteobacteria	0.28173919874905295
4224	adenoma	Proteobacteria	2.5233348327665093
4225	adenoma	Firmicutes	78.64510859465068
4226	adenoma	Actinobacteria	3.78770228547288
4227	adenoma	Bacteroidetes	14.504161111492525
4228	cancer	Proteobacteria	0.9088354678647005
4229	cancer	Firmicutes	56.073010655212094
4230	cancer	Bacteroidetes	37.443555049883784
4231	cancer	Actinobacteria	4.210106901734017
4232	control	Proteobacteria	0.8541035358762037
4233	control	Firmicutes	76.62910965434996
4234	control	Actinobacteria	7.775613832742915
4235	control	Bacteroidetes	14.502541134697628
4236	cancer	Proteobacteria	3.524042391398077
4237	cancer	Firmicutes	65.40458827505016
4238	cancer	Bacteroidetes	17.558873980433493
4239	cancer	Actinobacteria	10.564197008571956
4240	adenoma	Proteobacteria	0.515419958397419
4241	adenoma	Firmicutes	74.50092141125602
4242	adenoma	Actinobacteria	5.902756282491532
4243	adenoma	Bacteroidetes	18.45519123178986
4244	control	Proteobacteria	1.9496964970488448
4245	control	Firmicutes	64.41309937168369
4246	control	Actinobacteria	24.566951917042708
4247	control	Bacteroidetes	6.555826032794412
4248	cancer	Proteobacteria	4.291169670378529
4249	cancer	Firmicutes	66.12299429535385
4250	cancer	Actinobacteria	7.955499888749158
4251	cancer	Bacteroidetes	20.65789660598789
4252	adenoma	Proteobacteria	0.9238378726804309
4253	adenoma	Firmicutes	60.342244286359424
4254	adenoma	Actinobacteria	4.021098612826171
4255	adenoma	Bacteroidetes	26.259287959169246
4256	cancer	Proteobacteria	1.7352469923387945
4257	cancer	Firmicutes	70.59681415426539
4258	cancer	Bacteroidetes	18.686251225177198
4259	cancer	Actinobacteria	2.454973586694819
4260	control	Firmicutes	68.88921629857396
4261	control	Proteobacteria	3.1373111947860917
4262	control	Bacteroidetes	19.513556215351656
4263	control	Actinobacteria	5.258474186011399
4264	cancer	Proteobacteria	1.9405421804262766
4265	cancer	Actinobacteria	2.857847055021381
4266	cancer	Firmicutes	78.80786032023042
4267	cancer	Bacteroidetes	14.659392658912173
4268	control	Proteobacteria	0.67485843086852
4269	control	Firmicutes	78.29178325560255
4270	control	Bacteroidetes	14.616137785104671
4271	control	Actinobacteria	0.3163848379790915
4272	control	Proteobacteria	0.8057776277353234
4273	control	Firmicutes	92.32245626255536
4274	control	Actinobacteria	4.87839902596754
4275	control	Bacteroidetes	1.4016315208014278
4276	cancer	Firmicutes	56.70846822457166
4277	cancer	Actinobacteria	3.3234840332862086
4278	cancer	Bacteroidetes	27.639894202753588
4279	cancer	Proteobacteria	1.6982700526711882
4280	adenoma	Proteobacteria	2.6167276391940058
4281	adenoma	Firmicutes	47.38858756526202
4282	adenoma	Bacteroidetes	32.23882035315119
4283	adenoma	Actinobacteria	17.755864442392777
4284	cancer	Proteobacteria	2.7515786367117636
4285	cancer	Firmicutes	80.27100434107763
4286	cancer	Actinobacteria	2.761048372465353
4287	cancer	Bacteroidetes	10.38351834261208
4288	control	Proteobacteria	0.508203102329288
4289	control	Firmicutes	81.8861974883283
4290	control	Bacteroidetes	16.09741340200922
4291	control	Actinobacteria	0.7662380951072545
4292	cancer	Proteobacteria	0.34177544490129597
4293	cancer	Firmicutes	80.65964812140292
4294	cancer	Actinobacteria	2.9564823151491186
4295	cancer	Bacteroidetes	10.426911038373673
4296	cancer	Proteobacteria	2.1889782374945423
4297	cancer	Firmicutes	76.36676986361327
4298	cancer	Actinobacteria	5.930325569913125
4299	cancer	Bacteroidetes	14.518130718207622
4300	cancer	Firmicutes	76.73325854157387
4301	cancer	Actinobacteria	0.9271030731967398
4302	cancer	Bacteroidetes	19.898052586549966
4303	cancer	Proteobacteria	0.6975686212785123
4304	cancer	Proteobacteria	1.9507328967778705
4305	cancer	Firmicutes	56.58809032995881
4306	cancer	Actinobacteria	1.9664871114549736
4307	cancer	Bacteroidetes	29.90782620133443
4308	cancer	Proteobacteria	1.330688341574196
4309	cancer	Firmicutes	62.02553513130704
4310	cancer	Actinobacteria	1.770782246602022
4311	cancer	Bacteroidetes	34.82460670989053
4312	cancer	Proteobacteria	6.792364744451026
4313	cancer	Firmicutes	58.87818050890529
4314	cancer	Bacteroidetes	32.641454326864334
4315	cancer	Actinobacteria	1.032739281994932
4316	control	Proteobacteria	0.7799578041355104
4317	control	Firmicutes	77.47301030376043
4318	control	Actinobacteria	5.525135000103982
4319	control	Bacteroidetes	12.76324187589225
4320	adenoma	Firmicutes	83.06859799001593
4321	adenoma	Actinobacteria	4.0236602423688534
4322	adenoma	Bacteroidetes	11.577018639333719
4323	adenoma	Proteobacteria	1.0685102734113696
4324	cancer	Firmicutes	86.5173147974308
4325	cancer	Actinobacteria	2.447385043811591
4326	cancer	Bacteroidetes	8.157854463721174
4327	cancer	Proteobacteria	0.5856486650715436
4328	control	Proteobacteria	2.6938098004630096
4329	control	Firmicutes	67.68086259384518
4330	control	Actinobacteria	18.642726328490227
4331	control	Bacteroidetes	6.559094074354355
4332	control	Proteobacteria	5.6908072543793615
4333	control	Firmicutes	78.93905123212161
4334	control	Actinobacteria	9.978381766701027
4335	control	Bacteroidetes	3.3368097227818647
4336	cancer	Firmicutes	74.471825102947
4337	cancer	Bacteroidetes	12.355580974502633
4338	cancer	Actinobacteria	11.742846363723384
4339	cancer	Proteobacteria	0.5359680210949547
4340	control	Firmicutes	67.42161272060038
4341	control	Proteobacteria	3.0570984098204823
4342	control	Actinobacteria	3.1369877510614126
4343	control	Bacteroidetes	24.126737325667232
4344	control	Proteobacteria	0.569008556877764
4345	control	Firmicutes	85.5084848856148
4346	control	Actinobacteria	2.052879960334368
4347	control	Bacteroidetes	10.958659831023116
4348	control	Proteobacteria	1.46018019179504
4349	control	Firmicutes	65.25098201105756
4350	control	Actinobacteria	20.487700114253343
4351	control	Bacteroidetes	5.6350695354836144
4352	control	Proteobacteria	1.1411429283495833
4353	control	Firmicutes	84.470415697756
4354	control	Actinobacteria	11.564565729168805
4355	control	Bacteroidetes	2.5896735486950533
4356	control	Proteobacteria	1.1887695913325198
4357	control	Firmicutes	69.75080870940982
4358	control	Actinobacteria	12.572063147597143
4359	control	Bacteroidetes	16.33915129659089
4360	adenoma	Proteobacteria	5.498287231985807
4361	adenoma	Firmicutes	37.770728288207216
4362	adenoma	Bacteroidetes	45.18971170635558
4363	adenoma	Actinobacteria	11.238149058827084
4364	cancer	Proteobacteria	2.6597470356494983
4365	cancer	Firmicutes	72.1842584317585
4366	cancer	Actinobacteria	1.1490765171784365
4367	cancer	Bacteroidetes	21.677625001681253
4368	adenoma	Firmicutes	73.6781329405802
4369	adenoma	Actinobacteria	3.8848642149068477
4370	adenoma	Bacteroidetes	20.20814086343449
4371	adenoma	Proteobacteria	1.9268728067609855
4372	adenoma	Proteobacteria	0.7188186677537388
4373	adenoma	Firmicutes	72.60332033232923
4374	adenoma	Bacteroidetes	20.53944577385946
4375	adenoma	Actinobacteria	4.412285856950345
4376	control	Proteobacteria	2.521700751979673
4377	control	Firmicutes	76.32548573133843
4378	control	Actinobacteria	4.549192828884384
4379	control	Bacteroidetes	14.823350615683891
4380	cancer	Proteobacteria	0.2572048939621445
4381	cancer	Firmicutes	88.94033470996513
4382	cancer	Bacteroidetes	1.0031552614660464
4383	cancer	Actinobacteria	7.303361660759953
4384	cancer	Proteobacteria	14.030383795750131
4385	cancer	Firmicutes	67.48325015466297
4386	cancer	Bacteroidetes	11.155096757309556
4387	cancer	Actinobacteria	5.650456512061617
4388	cancer	Proteobacteria	1.8139813092595634
4389	cancer	Firmicutes	48.01185092387062
4390	cancer	Actinobacteria	3.767324383765116
4391	cancer	Bacteroidetes	45.75901801089016
4392	cancer	Proteobacteria	1.9203458142191228
4393	cancer	Firmicutes	67.20194872422523
4394	cancer	Bacteroidetes	28.7749398571685
4395	cancer	Actinobacteria	1.9710551355754398
4396	adenoma	Proteobacteria	0.9421976894451373
4397	adenoma	Firmicutes	74.37347865184
4398	adenoma	Actinobacteria	12.270441936866924
4399	adenoma	Bacteroidetes	11.192200319815676
4400	adenoma	Proteobacteria	5.757366323003208
4401	adenoma	Firmicutes	64.15405513681013
4402	adenoma	Bacteroidetes	20.059547024868117
4403	adenoma	Actinobacteria	1.3742712749252781
4404	adenoma	Proteobacteria	1.6974271690465614
4405	adenoma	Firmicutes	45.239937851906575
4406	adenoma	Bacteroidetes	50.40796220902618
4407	adenoma	Actinobacteria	1.2250430144831885
4408	control	Proteobacteria	0.6564484964259132
4409	control	Firmicutes	87.11528767597142
4410	control	Actinobacteria	4.368643859121505
4411	control	Bacteroidetes	7.572103567074345
4412	cancer	Proteobacteria	2.92130501309493
